date,state,cases,deaths,abbr_state
2022-01-21,Colorado,1186421,10974,CO
2022-01-21,Connecticut,671674,9769,CT
2022-01-21,Delaware,236022,2457,DE
2022-01-21,District of Columbia,127200,1267,DC
2022-01-21,Florida,5281000,63763,FL
2022-01-21,Georgia,2171163,31066,GA
2022-01-21,Guam,26726,277,GU
2022-01-21,Hawaii,190551,1134,HI
2022-01-21,Idaho,356265,4325,ID
2022-01-21,Illinois,2777353,33446,IL
2022-01-21,Indiana,1528366,20751,IN
2022-01-21,Iowa,669705,8317,IA
2022-01-21,Kansas,681740,7352,KS
2022-01-21,Kentucky,1067360,12719,KY
2022-01-21,Louisiana,1060022,15324,LA
2022-01-21,Maine,165691,1693,ME
2022-01-21,Maryland,927349,13003,MD
2022-01-21,Massachusetts,1535986,21402,MA
2022-01-21,Michigan,2118580,31466,MI
2022-01-21,Minnesota,1216874,11291,MN
2022-01-21,Mississippi,681382,10721,MS
2022-01-21,Missouri,1266288,17245,MO
2022-01-21,Montana,222716,2980,MT
2022-01-21,Nebraska,413056,3569,NE
2022-01-21,Nevada,614505,8736,NV
2022-01-21,New Hampshire,257793,2135,NH
2022-01-21,New Jersey,2049573,30618,NJ
2022-01-21,New Mexico,437934,6261,NM
2022-01-21,New York,4638987,62543,NY
2022-01-21,North Carolina,2204205,20204,NC
2022-01-21,North Dakota,208047,2114,ND
2022-01-21,Northern Mariana Islands,4166,21,MP
2022-01-21,Ohio,2480566,31987,OH
2022-01-21,Oklahoma,880342,11873,OK
2022-01-21,Oregon,570892,5936,OR
2022-01-21,Pennsylvania,2542816,39362,PA
2022-01-21,Puerto Rico,466116,3631,PR
2022-01-21,Rhode Island,327109,3240,RI
2022-01-21,South Carolina,1265710,15108,SC
2022-01-21,South Dakota,216656,2601,SD
2022-01-21,Tennessee,1672693,21672,TN
2022-01-21,Texas,5813105,78171,TX
2022-01-21,Utah,826149,4030,UT
2022-01-21,Vermont,96415,514,VT
2022-01-21,Virgin Islands,14028,94,Virgin Islands
2022-01-21,Virginia,1451713,15853,VA
2022-01-21,Washington,1157736,10474,WA
2022-01-21,West Virginia,407131,5609,WV
2022-01-21,Wisconsin,1446213,11946,WI
2022-01-21,Wyoming,135369,1601,WY
2022-01-22,Alabama,1137387,16826,AL
2022-01-22,Alaska,194133,1027,AK
2022-01-22,American Samoa,18,0,AS
2022-01-22,Arizona,1729630,25557,AZ
2022-01-22,Arkansas,734834,9498,AR
2022-01-22,California,7660930,78775,CA
2022-01-22,Colorado,1186421,10974,CO
2022-01-22,Connecticut,671674,9769,CT
2022-01-22,Delaware,238501,2480,DE
2022-01-22,District of Columbia,127200,1267,DC
2022-01-22,Florida,5303818,63763,FL
2022-01-22,Georgia,2171163,31066,GA
2022-01-22,Guam,26726,277,GU
2022-01-22,Hawaii,194451,1139,HI
2022-01-22,Idaho,358143,4324,ID
2022-01-22,Illinois,2777353,33446,IL
2022-01-22,Indiana,1528366,20751,IN
2022-01-22,Iowa,682363,8317,IA
2022-01-22,Kansas,681740,7352,KS
2022-01-22,Kentucky,1070343,12719,KY
2022-01-22,Louisiana,1060022,15324,LA
2022-01-22,Maine,166898,1698,ME
2022-01-22,Maryland,932195,13069,MD
2022-01-22,Massachusetts,1535986,21402,MA
2022-01-22,Michigan,2118580,31466,MI
2022-01-22,Minnesota,1216874,11291,MN
2022-01-22,Mississippi,681382,10721,MS
2022-01-22,Missouri,1275226,17253,MO
2022-01-22,Montana,222716,2980,MT
2022-01-22,Nebraska,413056,3569,NE
2022-01-22,Nevada,614505,8736,NV
2022-01-22,New Hampshire,257793,2135,NH
2022-01-22,New Jersey,2058497,30746,NJ
2022-01-22,New Mexico,437934,6261,NM
2022-01-22,New York,4666630,62632,NY
2022-01-22,North Carolina,2204205,20204,NC
2022-01-22,North Dakota,210525,2116,ND
2022-01-22,Northern Mariana Islands,4208,22,MP
2022-01-22,Ohio,2496243,31987,OH
2022-01-22,Oklahoma,893913,11873,OK
2022-01-22,Oregon,570892,5936,OR
2022-01-22,Pennsylvania,2560167,39487,PA
2022-01-22,Puerto Rico,471981,3673,PR
2022-01-22,Rhode Island,327109,3240,RI
2022-01-22,South Carolina,1265710,15108,SC
2022-01-22,South Dakota,216656,2601,SD
2022-01-22,Tennessee,1694357,21812,TN
2022-01-22,Texas,5876122,78326,TX
2022-01-22,Utah,826149,4030,UT
2022-01-22,Vermont,97994,514,VT
2022-01-22,Virgin Islands,14028,94,Virgin Islands
2022-01-22,Virginia,1451713,15853,VA
2022-01-22,Washington,1157641,10474,WA
2022-01-22,West Virginia,413631,5609,WV
2022-01-22,Wisconsin,1446213,11946,WI
2022-01-22,Wyoming,135369,1601,WY
2022-01-23,Alabama,1147194,16826,AL
2022-01-23,Alaska,194133,1027,AK
2022-01-23,American Samoa,18,0,AS
2022-01-23,Arizona,1752552,25623,AZ
2022-01-23,Arkansas,738638,9510,AR
2022-01-23,California,7688422,78839,CA
2022-01-23,Colorado,1186421,10974,CO
2022-01-23,Connecticut,671674,9769,CT
2022-01-23,Delaware,240179,2480,DE
2022-01-23,District of Columbia,127200,1267,DC
2022-01-23,Florida,5303818,63763,FL
2022-01-23,Georgia,2171163,31066,GA
2022-01-23,Guam,26726,277,GU
2022-01-23,Hawaii,197582,1143,HI
2022-01-23,Idaho,358143,4324,ID
2022-01-23,Illinois,2777353,33446,IL
2022-01-23,Indiana,1528366,20751,IN
2022-01-23,Iowa,682363,8317,IA
2022-01-23,Kansas,681740,7352,KS
2022-01-23,Kentucky,1071699,12719,KY
2022-01-23,Louisiana,1060022,15324,LA
2022-01-23,Maine,166899,1698,ME
2022-01-23,Maryland,935874,13123,MD
2022-01-23,Massachusetts,1535986,21402,MA
2022-01-23,Michigan,2118580,31466,MI
2022-01-23,Minnesota,1216874,11291,MN
2022-01-23,Mississippi,681382,10721,MS
2022-01-23,Missouri,1281125,17254,MO
2022-01-23,Montana,222716,2980,MT
2022-01-23,Nebraska,413056,3569,NE
2022-01-23,Nevada,614505,8736,NV
2022-01-23,New Hampshire,257793,2135,NH
2022-01-23,New Jersey,2067692,30759,NJ
2022-01-23,New Mexico,437934,6261,NM
2022-01-23,New York,4686169,62853,NY
2022-01-23,North Carolina,2204205,20204,NC
2022-01-23,North Dakota,211087,2116,ND
2022-01-23,Northern Mariana Islands,4246,22,MP
2022-01-23,Ohio,2506175,31987,OH
2022-01-23,Oklahoma,893913,11873,OK
2022-01-23,Oregon,570892,5936,OR
2022-01-23,Pennsylvania,2572500,39538,PA
2022-01-23,Puerto Rico,475695,3696,PR
2022-01-23,Rhode Island,327109,3240,RI
2022-01-23,South Carolina,1265710,15108,SC
2022-01-23,South Dakota,216656,2601,SD
2022-01-23,Tennessee,1694357,21812,TN
2022-01-23,Texas,5934240,78388,TX
2022-01-23,Utah,826149,4030,UT
2022-01-23,Vermont,99109,514,VT
2022-01-23,Virgin Islands,14028,94,Virgin Islands
2022-01-23,Virginia,1451713,15853,VA
2022-01-23,Washington,1157551,10474,WA
2022-01-23,West Virginia,418887,5609,WV
2022-01-23,Wisconsin,1446213,11946,WI
2022-01-23,Wyoming,135369,1601,WY
2022-01-24,Alabama,1153149,16826,AL
2022-01-24,Alaska,199765,1046,AK
2022-01-24,American Samoa,18,0,AS
2022-01-24,Arizona,1767302,25624,AZ
2022-01-24,Arkansas,741881,9532,AR
2022-01-24,California,7904252,79001,CA
2022-01-24,Colorado,1213405,11069,CO
2022-01-24,Connecticut,683731,9774,CT
2022-01-24,Delaware,241367,2480,DE
2022-01-24,District of Columbia,128550,1275,DC
2022-01-24,Florida,5347828,64002,FL
2022-01-24,Georgia,2210225,31157,GA
2022-01-24,Guam,28838,281,GU
2022-01-24,Hawaii,200209,1143,HI
2022-01-24,Idaho,361216,4333,ID
2022-01-24,Illinois,2841994,33803,IL
2022-01-24,Indiana,1563959,20796,IN
2022-01-24,Iowa,682363,8317,IA
2022-01-24,Kansas,696021,7371,KS
2022-01-24,Kentucky,1096736,12781,KY
2022-01-24,Louisiana,1076385,15374,LA
2022-01-24,Maine,166899,1698,ME
2022-01-24,Maryland,938568,13158,MD
2022-01-24,Massachusetts,1563019,21514,MA
2022-01-24,Michigan,2162649,31503,MI
2022-01-24,Minnesota,1229584,11333,MN
2022-01-24,Mississippi,694093,10734,MS
2022-01-24,Missouri,1291197,17270,MO
2022-01-24,Montana,227801,2987,MT
2022-01-24,Nebraska,421423,3569,NE
2022-01-24,Nevada,630343,8760,NV
2022-01-24,New Hampshire,265140,2145,NH
2022-01-24,New Jersey,2072536,30799,NJ
2022-01-24,New Mexico,452616,6294,NM
2022-01-24,New York,4698835,62960,NY
2022-01-24,North Carolina,2286259,20299,NC
2022-01-24,North Dakota,211087,2116,ND
2022-01-24,Northern Mariana Islands,4265,22,MP
2022-01-24,Ohio,2515949,31987,OH
2022-01-24,Oklahoma,914063,11873,OK
2022-01-24,Oregon,590270,5953,OR
2022-01-24,Pennsylvania,2581831,39560,PA
2022-01-24,Puerto Rico,477924,3704,PR
2022-01-24,Rhode Island,332961,3253,RI
2022-01-24,South Carolina,1265710,15108,SC
2022-01-24,South Dakota,218543,2606,SD
2022-01-24,Tennessee,1694357,21812,TN
2022-01-24,Texas,5973164,78450,TX
2022-01-24,Utah,848121,4063,UT
2022-01-24,Vermont,99651,521,VT
2022-01-24,Virgin Islands,14478,97,Virgin Islands
2022-01-24,Virginia,1481294,15948,VA
2022-01-24,Washington,1205574,10529,WA
2022-01-24,West Virginia,422265,5645,WV
2022-01-24,Wisconsin,1470418,12010,WI
2022-01-24,Wyoming,137873,1601,WY
2022-01-25,Alabama,1153149,16826,AL
2022-01-25,Alaska,199765,1046,AK
2022-01-25,American Samoa,18,0,AS
2022-01-25,Arizona,1781274,25624,AZ
2022-01-25,Arkansas,749824,9556,AR
2022-01-25,California,7984924,79118,CA
2022-01-25,Colorado,1220668,11141,CO
2022-01-25,Connecticut,687555,9773,CT
2022-01-25,Delaware,242324,2489,DE
2022-01-25,District of Columbia,128739,1278,DC
2022-01-25,Florida,5383094,64005,FL
2022-01-25,Georgia,2226193,31246,GA
2022-01-25,Guam,28838,281,GU
2022-01-25,Hawaii,202064,1143,HI
2022-01-25,Idaho,364732,4348,ID
2022-01-25,Illinois,2855818,33942,IL
2022-01-25,Indiana,1573690,20928,IN
2022-01-25,Iowa,693914,8317,IA
2022-01-25,Kansas,696206,7372,KS
2022-01-25,Kentucky,1110029,12803,KY
2022-01-25,Louisiana,1084448,15476,LA
2022-01-25,Maine,168474,1714,ME
2022-01-25,Maryland,940968,13233,MD
2022-01-25,Massachusetts,1571650,21669,MA
2022-01-25,Michigan,2162649,31503,MI
2022-01-25,Minnesota,1265075,11370,MN
2022-01-25,Mississippi,699002,10755,MS
2022-01-25,Missouri,1300582,17309,MO
2022-01-25,Montana,230690,2989,MT
2022-01-25,Nebraska,425610,3604,NE
2022-01-25,Nevada,633955,8797,NV
2022-01-25,New Hampshire,266000,2170,NH
2022-01-25,New Jersey,2078258,30950,NJ
2022-01-25,New Mexico,455947,6319,NM
2022-01-25,New York,4714703,63264,NY
2022-01-25,North Carolina,2304741,20345,NC
2022-01-25,North Dakota,214506,2125,ND
2022-01-25,Northern Mariana Islands,4344,22,MP
2022-01-25,Ohio,2520112,32489,OH
2022-01-25,Oklahoma,922873,11873,OK
2022-01-25,Oregon,597172,5994,OR
2022-01-25,Pennsylvania,2593360,39749,PA
2022-01-25,Puerto Rico,478221,3731,PR
2022-01-25,Rhode Island,334581,3263,RI
2022-01-25,South Carolina,1265710,15108,SC
2022-01-25,South Dakota,221372,2609,SD
2022-01-25,Tennessee,1739070,21947,TN
2022-01-25,Texas,6018220,78599,TX
2022-01-25,Utah,854723,4073,UT
2022-01-25,Vermont,100092,523,VT
2022-01-25,Virgin Islands,14521,97,Virgin Islands
2022-01-25,Virginia,1491993,16002,VA
2022-01-25,Washington,1212396,10543,WA
2022-01-25,West Virginia,425013,5650,WV
2022-01-25,Wisconsin,1477557,12113,WI
2022-01-25,Wyoming,139461,1625,WY
2022-01-26,Alabama,1153149,16826,AL
2022-01-26,Alaska,205239,1053,AK
2022-01-26,American Samoa,18,0,AS
2022-01-26,Arizona,1799503,25899,AZ
2022-01-26,Arkansas,756385,9577,AR
2022-01-26,California,8055410,79353,CA
2022-01-26,Colorado,1228298,11170,CO
2022-01-26,Connecticut,690350,9901,CT
2022-01-26,Delaware,243202,2493,DE
2022-01-26,District of Columbia,129108,1280,DC
2022-01-26,Florida,5420755,64007,FL
2022-01-26,Georgia,2243070,31354,GA
2022-01-26,Guam,30447,284,GU
2022-01-26,Hawaii,204085,1146,HI
2022-01-26,Idaho,368798,4359,ID
2022-01-26,Illinois,2871541,34131,IL
2022-01-26,Indiana,1578651,21056,IN
2022-01-26,Iowa,703366,8501,IA
2022-01-26,Kansas,710303,7423,KS
2022-01-26,Kentucky,1124483,12834,KY
2022-01-26,Louisiana,1145245,15523,LA
2022-01-26,Maine,169998,1716,ME
2022-01-26,Maryland,943869,13280,MD
2022-01-26,Massachusetts,1580605,21752,MA
2022-01-26,Michigan,2197862,31948,MI
2022-01-26,Minnesota,1280640,11422,MN
2022-01-26,Mississippi,705598,10774,MS
2022-01-26,Missouri,1310814,17345,MO
2022-01-26,Montana,233508,2992,MT
2022-01-26,Nebraska,428949,3632,NE
2022-01-26,Nevada,638931,8837,NV
2022-01-26,New Hampshire,267800,2173,NH
2022-01-26,New Jersey,2085385,31093,NJ
2022-01-26,New Mexico,460062,6359,NM
2022-01-26,New York,4730351,63505,NY
2022-01-26,North Carolina,2324946,20455,NC
2022-01-26,North Dakota,216861,2135,ND
2022-01-26,Northern Mariana Islands,4440,22,MP
2022-01-26,Ohio,2540864,32489,OH
2022-01-26,Oklahoma,931033,12044,OK
2022-01-26,Oregon,605363,6048,OR
2022-01-26,Pennsylvania,2605439,39932,PA
2022-01-26,Puerto Rico,482153,3754,PR
2022-01-26,Rhode Island,337659,3275,RI
2022-01-26,South Carolina,1328450,15155,SC
2022-01-26,South Dakota,222880,2623,SD
2022-01-26,Tennessee,1755055,22034,TN
2022-01-26,Texas,6048954,78887,TX
2022-01-26,Utah,862216,4091,UT
2022-01-26,Vermont,100621,527,VT
2022-01-26,Virgin Islands,14689,98,Virgin Islands
2022-01-26,Virginia,1503119,16052,VA
2022-01-26,Washington,1258525,10660,WA
2022-01-26,West Virginia,429016,5674,WV
2022-01-26,Wisconsin,1486162,12155,WI
2022-01-26,Wyoming,141090,1625,WY
2022-01-27,Alabama,1153149,16826,AL
2022-01-27,Alaska,205239,1053,AK
2022-01-27,American Samoa,18,0,AS
2022-01-27,Arizona,1813796,25932,AZ
2022-01-27,Arkansas,762401,9599,AR
2022-01-27,California,8172855,79643,CA
2022-01-27,Colorado,1236045,11205,CO
2022-01-27,Connecticut,693386,9908,CT
2022-01-27,Delaware,244730,2494,DE
2022-01-27,District of Columbia,129479,1282,DC
2022-01-27,Florida,5448288,64635,FL
2022-01-27,Georgia,2262919,31457,GA
2022-01-27,Guam,31190,285,GU
2022-01-27,Hawaii,206405,1156,HI
2022-01-27,Idaho,372579,4367,ID
2022-01-27,Illinois,2886267,34298,IL
2022-01-27,Indiana,1590856,21165,IN
2022-01-27,Iowa,703366,8501,IA
2022-01-27,Kansas,710503,7426,KS
2022-01-27,Kentucky,1137611,12872,KY
2022-01-27,Louisiana,1152818,15570,LA
2022-01-27,Maine,171524,1728,ME
2022-01-27,Maryland,947125,13334,MD
2022-01-27,Massachusetts,1590302,21839,MA
2022-01-27,Michigan,2197862,31948,MI
2022-01-27,Minnesota,1295267,11489,MN
2022-01-27,Mississippi,712133,10806,MS
2022-01-27,Missouri,1320944,17361,MO
2022-01-27,Montana,236699,2992,MT
2022-01-27,Nebraska,432564,3657,NE
2022-01-27,Nevada,643695,8875,NV
2022-01-27,New Hampshire,270063,2193,NH
2022-01-27,New Jersey,2092109,31208,NJ
2022-01-27,New Mexico,465244,6393,NM
2022-01-27,New York,4747515,63697,NY
2022-01-27,North Carolina,2352472,20532,NC
2022-01-27,North Dakota,219007,2137,ND
2022-01-27,Northern Mariana Islands,4564,23,MP
2022-01-27,Ohio,2552972,32489,OH
2022-01-27,Oklahoma,944461,12044,OK
2022-01-27,Oregon,613221,6067,OR
2022-01-27,Pennsylvania,2622134,40257,PA
2022-01-27,Puerto Rico,483880,3773,PR
2022-01-27,Rhode Island,339571,3288,RI
2022-01-27,South Carolina,1338384,15181,SC
2022-01-27,South Dakota,224238,2628,SD
2022-01-27,Tennessee,1771127,22091,TN
2022-01-27,Texas,6083750,79111,TX
2022-01-27,Utah,869249,4097,UT
2022-01-27,Vermont,102153,529,VT
2022-01-27,Virgin Islands,14756,98,Virgin Islands
2022-01-27,Virginia,1514862,16088,VA
2022-01-27,Washington,1265006,10659,WA
2022-01-27,West Virginia,434221,5697,WV
2022-01-27,Wisconsin,1495474,12216,WI
2022-01-27,Wyoming,143129,1625,WY
2022-01-28,Alabama,1153149,16826,AL
2022-01-28,Alaska,211117,1057,AK
2022-01-28,American Samoa,18,0,AS
2022-01-28,Arizona,1829406,26001,AZ
2022-01-28,Arkansas,768061,9622,AR
2022-01-28,California,8248681,79934,CA
2022-01-28,Colorado,1245392,11259,CO
2022-01-28,Connecticut,696070,9985,CT
2022-01-28,Delaware,246037,2498,DE
2022-01-28,District of Columbia,129817,1284,DC
2022-01-28,Florida,5478894,64955,FL
2022-01-28,Georgia,2281370,31595,GA
2022-01-28,Guam,32007,286,GU
2022-01-28,Hawaii,208253,1161,HI
2022-01-28,Idaho,376095,4400,ID
2022-01-28,Illinois,2901790,34439,IL
2022-01-28,Indiana,1607951,21301,IN
2022-01-28,Iowa,703366,8501,IA
2022-01-28,Kansas,723285,7550,KS
2022-01-28,Kentucky,1152288,12905,KY
2022-01-28,Louisiana,1160130,15631,LA
2022-01-28,Maine,172952,1733,ME
2022-01-28,Maryland,950136,13387,MD
2022-01-28,Massachusetts,1598451,21909,MA
2022-01-28,Michigan,2229405,32159,MI
2022-01-28,Minnesota,1309815,11532,MN
2022-01-28,Mississippi,717666,10831,MS
2022-01-28,Missouri,1330080,17392,MO
2022-01-28,Montana,239559,2997,MT
2022-01-28,Nebraska,435358,3666,NE
2022-01-28,Nevada,648088,8914,NV
2022-01-28,New Hampshire,272492,2205,NH
2022-01-28,New Jersey,2102227,31320,NJ
2022-01-28,New Mexico,470513,6419,NM
2022-01-28,New York,4761590,63910,NY
2022-01-28,North Carolina,2373587,20605,NC
2022-01-28,North Dakota,221072,2140,ND
2022-01-28,Northern Mariana Islands,4692,23,MP
2022-01-28,Ohio,2562412,33071,OH
2022-01-28,Oklahoma,953116,12044,OK
2022-01-28,Oregon,620653,6086,OR
2022-01-28,Pennsylvania,2637080,40394,PA
2022-01-28,Puerto Rico,487284,3809,PR
2022-01-28,Rhode Island,341407,3302,RI
2022-01-28,South Carolina,1355116,15266,SC
2022-01-28,South Dakota,225383,2637,SD
2022-01-28,Tennessee,1785235,22158,TN
2022-01-28,Texas,6122432,79324,TX
2022-01-28,Utah,875414,4107,UT
2022-01-28,Vermont,103066,532,VT
2022-01-28,Virgin Islands,14802,99,Virgin Islands
2022-01-28,Virginia,1525603,16127,VA
2022-01-28,Washington,1294536,10756,WA
2022-01-28,West Virginia,438889,5743,WV
2022-01-28,Wisconsin,1503538,12291,WI
2022-01-28,Wyoming,144526,1625,WY
2022-01-29,Alabama,1206308,17086,AL
2022-01-29,Alaska,211117,1057,AK
2022-01-29,American Samoa,18,0,AS
2022-01-29,Arizona,1844912,26183,AZ
2022-01-29,Arkansas,768061,9622,AR
2022-01-29,California,8270373,80004,CA
2022-01-29,Colorado,1240714,11218,CO
2022-01-29,Connecticut,696070,9985,CT
2022-01-29,Delaware,246959,2531,DE
2022-01-29,District of Columbia,129817,1284,DC
2022-01-29,Florida,5501599,64955,FL
2022-01-29,Georgia,2281370,31595,GA
2022-01-29,Guam,32007,286,GU
2022-01-29,Hawaii,210085,1170,HI
2022-01-29,Idaho,377804,4407,ID
2022-01-29,Illinois,2901790,34439,IL
2022-01-29,Indiana,1607951,21301,IN
2022-01-29,Iowa,712288,8501,IA
2022-01-29,Kansas,723285,7550,KS
2022-01-29,Kentucky,1154036,12905,KY
2022-01-29,Louisiana,1160130,15631,LA
2022-01-29,Maine,174225,1738,ME
2022-01-29,Maryland,952528,13432,MD
2022-01-29,Massachusetts,1598451,21909,MA
2022-01-29,Michigan,2229405,32159,MI
2022-01-29,Minnesota,1309815,11532,MN
2022-01-29,Mississippi,717666,10831,MS
2022-01-29,Missouri,1337639,17403,MO
2022-01-29,Montana,239559,2997,MT
2022-01-29,Nebraska,435358,3666,NE
2022-01-29,Nevada,648088,8914,NV
2022-01-29,New Hampshire,272492,2205,NH
2022-01-29,New Jersey,2107606,31391,NJ
2022-01-29,New Mexico,470513,6419,NM
2022-01-29,New York,4774123,64113,NY
2022-01-29,North Carolina,2373587,20605,NC
2022-01-29,North Dakota,222695,2140,ND
2022-01-29,Northern Mariana Islands,4772,23,MP
2022-01-29,Ohio,2571021,33071,OH
2022-01-29,Oklahoma,953116,12044,OK
2022-01-29,Oregon,620653,6086,OR
2022-01-29,Pennsylvania,2649247,40548,PA
2022-01-29,Puerto Rico,488623,3837,PR
2022-01-29,Rhode Island,341407,3302,RI
2022-01-29,South Carolina,1355116,15266,SC
2022-01-29,South Dakota,225383,2637,SD
2022-01-29,Tennessee,1802927,22231,TN
2022-01-29,Texas,6166582,79519,TX
2022-01-29,Utah,875414,4107,UT
2022-01-29,Vermont,103549,533,VT
2022-01-29,Virgin Islands,14802,99,Virgin Islands
2022-01-29,Virginia,1525603,16127,VA
2022-01-29,Washington,1294536,10756,WA
2022-01-29,West Virginia,442206,5743,WV
2022-01-29,Wisconsin,1503538,12291,WI
2022-01-29,Wyoming,144526,1625,WY
2022-01-30,Alabama,1212798,17086,AL
2022-01-30,Alaska,211117,1057,AK
2022-01-30,American Samoa,18,0,AS
2022-01-30,Arizona,1858385,26206,AZ
2022-01-30,Arkansas,768061,9622,AR
2022-01-30,California,8287535,80038,CA
2022-01-30,Colorado,1245392,11263,CO
2022-01-30,Connecticut,696070,9985,CT
2022-01-30,Delaware,247638,2531,DE
2022-01-30,District of Columbia,129817,1284,DC
2022-01-30,Florida,5501599,64955,FL
2022-01-30,Georgia,2281370,31595,GA
2022-01-30,Guam,32773,286,GU
2022-01-30,Hawaii,212768,1177,HI
2022-01-30,Idaho,377804,4407,ID
2022-01-30,Illinois,2901790,34439,IL
2022-01-30,Indiana,1607951,21301,IN
2022-01-30,Iowa,712288,8501,IA
2022-01-30,Kansas,723285,7550,KS
2022-01-30,Kentucky,1155055,12905,KY
2022-01-30,Louisiana,1160130,15631,LA
2022-01-30,Maine,174225,1738,ME
2022-01-30,Maryland,954469,13465,MD
2022-01-30,Massachusetts,1598451,21909,MA
2022-01-30,Michigan,2229405,32159,MI
2022-01-30,Minnesota,1309815,11532,MN
2022-01-30,Mississippi,717666,10831,MS
2022-01-30,Missouri,1340281,17404,MO
2022-01-30,Montana,239559,2997,MT
2022-01-30,Nebraska,435358,3666,NE
2022-01-30,Nevada,648088,8914,NV
2022-01-30,New Hampshire,272492,2205,NH
2022-01-30,New Jersey,2109783,31412,NJ
2022-01-30,New Mexico,470513,6419,NM
2022-01-30,New York,4779854,64176,NY
2022-01-30,North Carolina,2373587,20605,NC
2022-01-30,North Dakota,223409,2140,ND
2022-01-30,Northern Mariana Islands,4795,23,MP
2022-01-30,Ohio,2576245,33071,OH
2022-01-30,Oklahoma,953116,12044,OK
2022-01-30,Oregon,620653,6086,OR
2022-01-30,Pennsylvania,2656587,40563,PA
2022-01-30,Puerto Rico,490238,3854,PR
2022-01-30,Rhode Island,341407,3302,RI
2022-01-30,South Carolina,1355116,15266,SC
2022-01-30,South Dakota,225383,2637,SD
2022-01-30,Tennessee,1802927,22231,TN
2022-01-30,Texas,6192817,79621,TX
2022-01-30,Utah,875414,4107,UT
2022-01-30,Vermont,104160,533,VT
2022-01-30,Virgin Islands,14802,99,Virgin Islands
2022-01-30,Virginia,1525603,16127,VA
2022-01-30,Washington,1294536,10756,WA
2022-01-30,West Virginia,445061,5743,WV
2022-01-30,Wisconsin,1503538,12291,WI
2022-01-30,Wyoming,144526,1625,WY
2022-01-31,Alabama,1218257,17086,AL
2022-01-31,Alaska,215643,1057,AK
2022-01-31,American Samoa,18,0,AS
2022-01-31,Arizona,1870644,26205,AZ
2022-01-31,Arkansas,776759,9634,AR
2022-01-31,California,8411819,80267,CA
2022-01-31,Colorado,1258871,11339,CO
2022-01-31,Connecticut,699400,10010,CT
2022-01-31,Delaware,248111,2531,DE
2022-01-31,District of Columbia,130888,1289,DC
2022-01-31,Florida,5535803,65265,FL
2022-01-31,Georgia,2302164,31697,GA
2022-01-31,Guam,33300,291,GU
2022-01-31,Hawaii,214249,1178,HI
2022-01-31,Idaho,380402,4423,ID
2022-01-31,Illinois,2925690,34704,IL
2022-01-31,Indiana,1627324,21356,IN
2022-01-31,Iowa,712288,8501,IA
2022-01-31,Kansas,731036,7565,KS
2022-01-31,Kentucky,1172511,12974,KY
2022-01-31,Louisiana,1170212,15674,LA
2022-01-31,Maine,174225,1738,ME
2022-01-31,Maryland,955537,13484,MD
2022-01-31,Massachusetts,1611594,22034,MA
2022-01-31,Michigan,2252688,32225,MI
2022-01-31,Minnesota,1321903,11561,MN
2022-01-31,Mississippi,727418,10935,MS
2022-01-31,Missouri,1345787,17421,MO
2022-01-31,Montana,242930,3004,MT
2022-01-31,Nebraska,439326,3666,NE
2022-01-31,Nevada,656898,8951,NV
2022-01-31,New Hampshire,276856,2209,NH
2022-01-31,New Jersey,2111856,31442,NJ
2022-01-31,New Mexico,480087,6456,NM
2022-01-31,New York,4789532,64247,NY
2022-01-31,North Carolina,2421306,20767,NC
2022-01-31,North Dakota,223767,2140,ND
2022-01-31,Northern Mariana Islands,4795,23,MP
2022-01-31,Ohio,2580405,33071,OH
2022-01-31,Oklahoma,976914,12044,OK
2022-01-31,Oregon,633876,6100,OR
2022-01-31,Pennsylvania,2661481,40581,PA
2022-01-31,Puerto Rico,491116,3855,PR
2022-01-31,Rhode Island,343779,3316,RI
2022-01-31,South Carolina,1385019,15480,SC
2022-01-31,South Dakota,226413,2650,SD
2022-01-31,Tennessee,1802927,22231,TN
2022-01-31,Texas,6219346,79694,TX
2022-01-31,Utah,885686,4118,UT
2022-01-31,Vermont,104472,536,VT
2022-01-31,Virgin Islands,14870,101,Virgin Islands
2022-01-31,Virginia,1545650,16217,VA
2022-01-31,Washington,1335737,10838,WA
2022-01-31,West Virginia,446771,5763,WV
2022-01-31,Wisconsin,1516634,12374,WI
2022-01-31,Wyoming,146505,1625,WY
2022-02-01,Alabama,1223896,17146,AL
2022-02-01,Alaska,215643,1057,AK
2022-02-01,American Samoa,18,0,AS
2022-02-01,Arizona,1878211,26345,AZ
2022-02-01,Arkansas,781396,9670,AR
2022-02-01,California,8447069,80434,CA
2022-02-01,Colorado,1262603,11379,CO
2022-02-01,Connecticut,700640,10076,CT
2022-02-01,Delaware,248447,2544,DE
2022-02-01,District of Columbia,130949,1290,DC
2022-02-01,Florida,5555874,65271,FL
2022-02-01,Georgia,2310054,31774,GA
2022-02-01,Guam,33300,291,GU
2022-02-01,Hawaii,215303,1178,HI
2022-02-01,Idaho,382572,4427,ID
2022-02-01,Illinois,2934402,34853,IL
2022-02-01,Indiana,1632993,21487,IN
2022-02-01,Iowa,719703,8501,IA
2022-02-01,Kansas,731161,7567,KS
2022-02-01,Kentucky,1179699,13008,KY
2022-02-01,Louisiana,1174941,15744,LA
2022-02-01,Maine,175759,1751,ME
2022-02-01,Maryland,957036,13532,MD
2022-02-01,Massachusetts,1614642,22164,MA
